Order Date,Product Name,Category,Region,Quantity,Sales,Profit
1/29/2024,Monitor,Accessories,West,5,5165,283.6
9/6/2024,Camera,Electronics,East,5,5940,467.31
6/7/2023,Smartwatch,Electronics,East,6,2664,520.3
4/12/2024,Headphones,Accessories,East,2,1198,134.39
8/22/2024,Headphones,Accessories,North,4,1340,309.8
10/15/2022,Monitor,Accessories,East,9,9657,1233.47
6/28/2022,Camera,Electronics,North,8,2592,191.66
6/10/2023,Camera,Electronics,West,4,1168,135.36
3/23/2023,Headphones,Accessories,South,8,5920,1241.27
2/17/2022,Smartphone,Electronics,West,2,2260,268.47
9/19/2023,Printer,Office,West,8,7016,1490.07
3/29/2024,Headphones,Accessories,North,6,546,79.94
12/2/2024,Laptop,Electronics,East,1,839,228.72
7/24/2024,Tablet,Electronics,South,8,5176,619.45
4/2/2023,Laptop,Electronics,West,4,280,24.9
12/28/2024,Monitor,Accessories,North,9,2097,210.59
5/24/2024,Mouse,Accessories,West,6,4632,799.16
2/9/2023,Keyboard,Accessories,North,4,1088,283.61
9/17/2023,Camera,Electronics,North,2,1314,391.55
5/7/2023,Mouse,Accessories,North,8,7960,804.11
11/22/2023,Printer,Office,North,8,2856,350.32
6/16/2022,Smartwatch,Electronics,West,4,1680,385.92
11/20/2024,Monitor,Accessories,North,4,4464,1069.63
6/8/2023,Smartphone,Electronics,East,6,2940,184.97
6/12/2022,Monitor,Accessories,West,8,1272,344.45
11/21/2024,Printer,Office,East,6,1728,247.86
9/6/2022,Monitor,Accessories,North,3,3153,563.56
3/23/2024,Smartphone,Electronics,West,4,2536,285.72
3/16/2022,Tablet,Electronics,South,3,2508,431.53
10/18/2024,Tablet,Electronics,East,1,123,12.36
7/30/2023,Smartphone,Electronics,South,3,2379,148.68
1/4/2023,Printer,Office,West,6,6924,1693.77
5/31/2023,Smartwatch,Electronics,West,9,9054,644.36
12/8/2023,Camera,Electronics,South,9,9936,2797.45
12/21/2022,Smartphone,Electronics,East,1,393,41.05
8/19/2024,Printer,Office,East,2,308,35.32
10/26/2024,Tablet,Electronics,South,5,4900,347.25
8/24/2024,Laptop,Electronics,South,1,927,103.95
11/23/2023,Keyboard,Accessories,East,1,266,22.42
11/4/2022,Printer,Office,South,5,4750,1179.56
7/20/2024,Smartwatch,Electronics,East,8,3272,460.82
12/10/2022,Mouse,Accessories,East,5,4350,688.77
7/27/2024,Keyboard,Accessories,East,1,706,63.82
5/24/2024,Laptop,Electronics,North,3,213,30.68
10/25/2023,Smartphone,Electronics,East,2,1614,376.31
2/9/2023,Mouse,Accessories,West,8,6232,499.63
2/3/2023,Printer,Office,North,4,3864,717.45
12/8/2024,Headphones,Accessories,South,3,2601,363.64
2/1/2023,Mouse,Accessories,East,6,4944,758.46
11/16/2023,Printer,Office,South,4,4680,301.91
1/29/2022,Mouse,Accessories,South,8,2112,418.58
4/24/2022,Monitor,Accessories,East,6,7140,869.93
10/19/2022,Keyboard,Accessories,East,1,750,37.97
8/12/2022,Mouse,Accessories,East,4,392,39.23
10/2/2024,Laptop,Electronics,South,4,2408,721.8
9/13/2023,Monitor,Accessories,East,2,2016,151.4
7/25/2022,Monitor,Accessories,South,4,464,47.93
12/9/2023,Headphones,Accessories,East,1,832,227.11
3/31/2024,Headphones,Accessories,East,8,1296,374.8
4/23/2022,Smartphone,Electronics,East,1,300,45.81
7/6/2024,Monitor,Accessories,North,6,2856,226.53
12/10/2022,Tablet,Electronics,West,5,3380,287.05
1/27/2022,Tablet,Electronics,North,5,400,86.52
10/14/2022,Camera,Electronics,North,1,722,49.7
11/23/2024,Laptop,Electronics,South,4,4596,947.45
4/8/2023,Keyboard,Accessories,West,8,1176,313.58
7/21/2022,Camera,Electronics,North,2,644,45.72
11/7/2022,Smartphone,Electronics,West,8,544,40.78
5/30/2023,Monitor,Accessories,East,2,586,101.64
4/30/2022,Keyboard,Accessories,North,5,3835,229.11
12/13/2023,Printer,Office,South,5,1415,358.39
5/11/2023,Keyboard,Accessories,South,9,1125,138.49
9/11/2023,Camera,Electronics,South,3,3399,489.36
3/3/2022,Monitor,Accessories,East,6,5370,1501.06
3/30/2024,Keyboard,Accessories,West,3,2331,419.26
6/27/2022,Laptop,Electronics,East,9,10728,1967.84
3/2/2023,Monitor,Accessories,West,8,9056,1860.37
11/4/2024,Monitor,Accessories,West,9,4581,250.06
10/1/2024,Camera,Electronics,North,3,1074,240.44
6/17/2023,Tablet,Electronics,West,4,4572,1199.49
11/20/2023,Laptop,Electronics,South,7,8141,651.16
11/24/2023,Printer,Office,West,4,604,180.93
5/4/2024,Mouse,Accessories,South,2,906,59.06
4/22/2023,Headphones,Accessories,South,7,1582,278.14
1/31/2024,Mouse,Accessories,West,6,3306,216.91
12/24/2023,Headphones,Accessories,West,1,847,237.41
11/9/2022,Printer,Office,East,6,3222,846.27
11/3/2024,Keyboard,Accessories,East,3,189,33.94
8/12/2023,Laptop,Electronics,South,4,1224,348.91
2/8/2023,Camera,Electronics,South,7,5621,1390.73
1/16/2024,Tablet,Electronics,West,6,966,246.21
8/2/2023,Tablet,Electronics,West,9,1728,179.64
1/13/2024,Mouse,Accessories,West,9,6138,1478.57
11/20/2024,Monitor,Accessories,South,4,964,184.03
10/13/2023,Smartphone,Electronics,South,7,4697,976.26
5/9/2022,Smartphone,Electronics,West,2,1232,155.52
12/21/2022,Monitor,Accessories,West,7,6384,734.79
11/22/2024,Mouse,Accessories,West,4,780,162.72
1/27/2023,Printer,Office,West,4,1256,362.22
5/8/2022,Mouse,Accessories,South,1,1162,220.93
2/10/2023,Mouse,Accessories,South,8,7520,995.03
3/26/2024,Headphones,Accessories,South,7,2387,463.92
10/20/2023,Keyboard,Accessories,East,8,2256,316.77
6/6/2024,Monitor,Accessories,North,8,7792,913.12
5/24/2023,Laptop,Electronics,East,8,3944,296.35
12/17/2023,Smartphone,Electronics,South,2,822,183.45
6/20/2024,Headphones,Accessories,North,3,1962,469.94
12/21/2022,Printer,Office,North,4,1016,269.88
6/20/2023,Tablet,Electronics,North,2,1980,125.99
12/8/2024,Headphones,Accessories,West,4,3996,965.26
7/18/2022,Smartwatch,Electronics,North,1,663,183.82
10/5/2023,Laptop,Electronics,South,1,575,104.31
9/4/2023,Tablet,Electronics,South,1,187,33.76
8/1/2023,Tablet,Electronics,East,7,6216,378.24
3/5/2022,Camera,Electronics,South,1,189,19.02
8/13/2022,Tablet,Electronics,South,2,358,41.46
4/17/2022,Keyboard,Accessories,North,6,6192,316.23
5/25/2023,Tablet,Electronics,East,7,4382,592.46
10/20/2024,Keyboard,Accessories,East,2,1122,100.78
6/21/2022,Laptop,Electronics,North,8,8192,2081.72
8/22/2022,Laptop,Electronics,South,6,2658,200.79
3/17/2023,Tablet,Electronics,West,6,606,127.68
11/2/2024,Monitor,Accessories,South,8,448,45.43
1/17/2023,Printer,Office,North,3,1674,435.95
2/13/2022,Tablet,Electronics,South,6,1944,366.18
2/7/2022,Monitor,Accessories,South,6,1716,302.09
5/5/2022,Camera,Electronics,South,6,2982,445.01
8/14/2022,Laptop,Electronics,North,9,7497,2241.59
1/26/2024,Headphones,Accessories,South,3,1026,142.71
12/11/2024,Laptop,Electronics,South,7,7392,2063.23
6/23/2024,Printer,Office,North,4,2604,271.22
11/23/2023,Smartwatch,Electronics,North,6,1746,289.2
2/23/2024,Headphones,Accessories,West,6,5682,1365.87
6/24/2024,Mouse,Accessories,North,8,8664,2131.16
7/8/2023,Tablet,Electronics,West,3,1887,363.42
10/29/2024,Smartphone,Electronics,East,7,6013,1544.51
1/5/2024,Smartwatch,Electronics,North,2,1578,463.58
8/19/2022,Camera,Electronics,South,3,285,38.37
1/27/2023,Laptop,Electronics,West,6,5448,963.82
8/9/2024,Printer,Office,East,2,1710,468.76
11/3/2022,Keyboard,Accessories,West,9,2817,432.67
4/9/2022,Smartphone,Electronics,East,9,9117,1780.52
8/9/2023,Smartwatch,Electronics,South,2,274,42.37
9/25/2023,Keyboard,Accessories,South,6,6408,885.71
5/16/2022,Keyboard,Accessories,West,5,5755,1441.84
12/10/2024,Tablet,Electronics,West,3,2262,245.66
5/30/2024,Headphones,Accessories,East,7,1785,233.77
6/6/2023,Printer,Office,North,8,5128,657.87
1/4/2024,Camera,Electronics,South,8,5176,1400.82
9/16/2023,Keyboard,Accessories,North,5,1510,331.76
3/17/2023,Keyboard,Accessories,North,1,947,77.21
12/31/2023,Smartphone,Electronics,North,9,5427,731.33
4/9/2022,Smartwatch,Electronics,South,4,4560,507.87
5/3/2023,Tablet,Electronics,South,6,2100,268.4
5/10/2024,Laptop,Electronics,North,1,1054,288.15
8/18/2022,Smartwatch,Electronics,West,6,7026,1814.21
7/14/2022,Camera,Electronics,North,9,513,151.87
4/29/2024,Headphones,Accessories,South,2,2244,353.83
2/22/2024,Smartphone,Electronics,North,5,1785,134.95
6/24/2023,Keyboard,Accessories,South,5,725,77.91
11/13/2024,Smartphone,Electronics,North,4,2516,689.29
5/29/2023,Monitor,Accessories,East,8,6256,1152.99
6/11/2023,Camera,Electronics,North,2,452,74.34
3/5/2022,Laptop,Electronics,South,7,5285,1338.58
3/19/2023,Smartphone,Electronics,North,6,4872,786.79
8/22/2023,Keyboard,Accessories,East,5,2495,164.56
2/19/2022,Monitor,Accessories,West,1,442,82.73
9/17/2024,Printer,Office,East,9,8595,1312.19
4/8/2022,Keyboard,Accessories,East,4,3528,411.5
6/10/2024,Laptop,Electronics,North,7,7777,746.84
11/5/2022,Smartwatch,Electronics,South,4,2008,451.68
5/3/2022,Mouse,Accessories,North,2,596,41.37
12/25/2024,Smartwatch,Electronics,East,9,4950,1402.67
6/16/2024,Keyboard,Accessories,South,2,630,86.07
7/5/2024,Camera,Electronics,North,6,6144,754.18
12/3/2023,Monitor,Accessories,North,1,140,24.21
1/30/2024,Headphones,Accessories,East,2,2014,215.06
8/6/2024,Mouse,Accessories,West,2,384,99.02
1/18/2022,Printer,Office,East,7,3780,351.51
2/28/2023,Monitor,Accessories,West,7,5047,915.75
8/27/2022,Headphones,Accessories,South,3,2658,175.89
10/14/2023,Mouse,Accessories,West,8,528,53.91
6/23/2022,Keyboard,Accessories,East,9,6507,1045.14
6/2/2023,Camera,Electronics,South,7,5887,1035.5
8/13/2023,Headphones,Accessories,East,8,8224,1679.16
3/12/2022,Laptop,Electronics,South,3,723,115.25
6/3/2023,Mouse,Accessories,North,2,2272,504.72
7/3/2022,Keyboard,Accessories,East,9,8640,1963.34
9/14/2023,Camera,Electronics,North,8,2984,631.81
4/28/2022,Smartphone,Electronics,East,2,606,150.95
4/8/2022,Monitor,Accessories,West,2,170,48.69
3/21/2022,Headphones,Accessories,East,9,5283,1550.3
2/27/2023,Smartwatch,Electronics,West,6,1350,356.88
11/28/2022,Headphones,Accessories,South,4,2500,467.34
2/11/2022,Camera,Electronics,North,4,4648,689.85
5/21/2023,Printer,Office,North,5,650,93.41
9/14/2022,Monitor,Accessories,North,2,1538,97.15
6/15/2024,Smartwatch,Electronics,East,4,3928,325.32
3/23/2022,Headphones,Accessories,North,2,2258,175.86
6/9/2022,Monitor,Accessories,West,9,2988,447.93
4/7/2023,Headphones,Accessories,South,8,4136,810.82
10/22/2023,Mouse,Accessories,South,7,3605,387.82
8/10/2023,Smartwatch,Electronics,West,3,1656,469.28
12/24/2022,Printer,Office,West,8,7072,2113.06
9/4/2024,Keyboard,Accessories,South,8,5368,542.52
1/22/2024,Laptop,Electronics,East,4,1356,374.79
6/26/2024,Printer,Office,South,6,1326,338.66
10/26/2024,Printer,Office,East,1,730,55.72
5/10/2024,Headphones,Accessories,South,4,4664,294.05
12/4/2023,Laptop,Electronics,North,8,3528,593.11
3/19/2023,Mouse,Accessories,West,3,1497,190.59
4/21/2023,Tablet,Electronics,North,3,2628,781.94
11/12/2022,Laptop,Electronics,West,4,4196,655.29
8/2/2022,Monitor,Accessories,South,7,1204,317.12
8/23/2023,Printer,Office,West,7,7119,1555.05
5/12/2024,Tablet,Electronics,West,8,1848,351.02
5/24/2024,Tablet,Electronics,South,4,2232,531.12
12/19/2024,Mouse,Accessories,West,6,5190,898.86
1/28/2022,Smartphone,Electronics,West,3,1830,403.42
1/29/2022,Mouse,Accessories,West,1,1033,302.68
11/1/2022,Smartwatch,Electronics,South,7,2324,611.7
6/4/2023,Keyboard,Accessories,North,2,1942,235.42
3/27/2022,Printer,Office,South,7,5740,1615.9
10/22/2022,Smartwatch,Electronics,South,9,6435,1096.88
3/29/2022,Mouse,Accessories,North,2,1168,172.18
8/26/2022,Tablet,Electronics,South,9,7362,441.36
10/17/2023,Smartwatch,Electronics,West,2,862,105.97
10/25/2023,Mouse,Accessories,West,1,956,167.16
6/7/2022,Smartphone,Electronics,West,7,4438,770.3
10/10/2023,Keyboard,Accessories,East,9,972,100
9/2/2022,Keyboard,Accessories,West,2,1816,129.24
4/25/2023,Monitor,Accessories,East,4,596,105.89
3/24/2024,Mouse,Accessories,East,9,1233,346.9
1/9/2023,Headphones,Accessories,West,1,1055,88.61
11/13/2022,Tablet,Electronics,East,2,952,112.39
3/4/2023,Mouse,Accessories,West,1,312,40.47
2/12/2022,Tablet,Electronics,South,2,294,35.05
3/28/2022,Smartwatch,Electronics,North,2,474,120.91
6/2/2023,Camera,Electronics,East,2,788,195.15
5/15/2022,Mouse,Accessories,North,8,2760,156.53
10/14/2023,Laptop,Electronics,North,4,908,219.79
10/17/2022,Smartphone,Electronics,East,1,593,133.01
7/16/2023,Headphones,Accessories,South,6,1698,193.42
9/23/2024,Printer,Office,East,1,546,124.1
8/11/2022,Laptop,Electronics,West,5,4380,275.84
6/11/2023,Camera,Electronics,West,4,2472,594.62
4/1/2024,Smartphone,Electronics,East,4,1996,396.63
12/25/2024,Camera,Electronics,West,5,2525,699.74
7/5/2022,Headphones,Accessories,West,9,4041,517.23
7/16/2024,Keyboard,Accessories,South,3,858,246.86
12/14/2022,Keyboard,Accessories,North,9,4221,1238.6
2/16/2023,Tablet,Electronics,East,2,858,73.49
12/5/2024,Keyboard,Accessories,North,1,776,172.19
8/23/2023,Laptop,Electronics,North,7,3654,871.81
2/14/2024,Headphones,Accessories,East,3,384,45.99
9/16/2023,Printer,Office,West,5,535,43.47
11/26/2022,Headphones,Accessories,North,9,7992,1979.53
7/4/2024,Mouse,Accessories,North,7,3892,350.57
2/26/2024,Tablet,Electronics,East,3,2637,468.6
2/12/2024,Mouse,Accessories,South,8,8664,2349.68
10/3/2023,Smartwatch,Electronics,South,6,918,116.87
1/17/2024,Monitor,Accessories,West,5,5625,1006.95
6/2/2023,Tablet,Electronics,West,6,6030,511.7
4/22/2022,Printer,Office,West,8,432,98.44
2/21/2024,Laptop,Electronics,South,6,1884,190.58
2/21/2023,Laptop,Electronics,East,9,9225,2526.27
8/4/2022,Printer,Office,North,2,954,71
2/7/2023,Smartwatch,Electronics,West,8,7072,1983.42
8/7/2024,Smartphone,Electronics,North,3,342,89.67
2/5/2023,Printer,Office,South,4,2440,410.86
1/22/2024,Mouse,Accessories,South,5,510,82.47
10/12/2023,Smartphone,Electronics,South,1,192,16.47
9/26/2023,Mouse,Accessories,East,5,3600,712.3
6/1/2024,Camera,Electronics,West,7,2597,766.32
8/12/2023,Camera,Electronics,East,4,772,215.62
8/6/2023,Mouse,Accessories,West,2,646,180.5
3/29/2024,Smartphone,Electronics,East,7,2947,809.46
2/21/2023,Laptop,Electronics,South,5,880,255.9
2/11/2022,Camera,Electronics,West,3,1038,219.69
8/5/2024,Printer,Office,West,1,714,209.69
8/4/2023,Laptop,Electronics,South,4,1792,506.56
8/21/2022,Headphones,Accessories,East,6,5874,1386.51
8/13/2023,Smartwatch,Electronics,East,6,2496,332.08
12/13/2023,Smartwatch,Electronics,West,3,795,60.34
1/26/2023,Smartphone,Electronics,East,7,7238,1597.03
8/27/2023,Tablet,Electronics,South,1,430,83.33
1/10/2022,Headphones,Accessories,West,4,1728,239.64
4/7/2022,Monitor,Accessories,South,3,1833,314.79
10/23/2023,Monitor,Accessories,North,7,7280,1682.79
3/1/2024,Smartwatch,Electronics,South,1,814,197.91
3/6/2023,Printer,Office,South,8,4696,410.03
7/27/2023,Mouse,Accessories,South,5,1190,235.64
1/16/2024,Printer,Office,East,1,591,39.06
11/29/2023,Mouse,Accessories,North,9,8100,2203.56
4/6/2024,Laptop,Electronics,South,6,1500,183.31
7/26/2024,Smartwatch,Electronics,North,2,300,48.69
5/31/2023,Smartwatch,Electronics,North,9,1098,106.97
5/28/2024,Monitor,Accessories,West,4,2336,509.49
10/5/2022,Camera,Electronics,North,5,410,40.96
10/9/2023,Mouse,Accessories,South,9,594,51.49
9/20/2023,Smartwatch,Electronics,East,2,218,38.93
3/25/2023,Tablet,Electronics,South,2,1298,123.9
3/28/2024,Tablet,Electronics,North,5,895,180.64
7/31/2023,Keyboard,Accessories,West,4,2828,539.43
11/15/2023,Tablet,Electronics,West,3,813,188.94
6/19/2024,Monitor,Accessories,West,4,1800,170.19
7/24/2024,Tablet,Electronics,West,1,99,12.79
9/15/2022,Headphones,Accessories,West,8,7576,1703.42
1/24/2024,Smartwatch,Electronics,East,3,1317,71.02
3/21/2024,Smartwatch,Electronics,West,3,957,120.27
1/17/2022,Mouse,Accessories,South,4,1316,244.13
12/20/2024,Headphones,Accessories,South,6,5346,351.93
3/7/2023,Smartphone,Electronics,East,1,464,66.26
9/28/2022,Keyboard,Accessories,North,7,3752,835.34
7/1/2024,Keyboard,Accessories,West,6,1962,301.57
11/27/2024,Smartphone,Electronics,South,6,2310,202.98
3/1/2023,Tablet,Electronics,East,4,3028,685.23
7/22/2023,Monitor,Accessories,North,3,2994,877.92
6/18/2024,Tablet,Electronics,South,3,3393,313.45
11/8/2024,Camera,Electronics,North,3,1209,320.61
11/18/2022,Keyboard,Accessories,East,8,5784,1276.57
3/10/2022,Laptop,Electronics,West,9,3078,285.05
1/18/2024,Printer,Office,South,4,2464,602.3
12/14/2024,Camera,Electronics,West,5,2445,146.6
2/24/2023,Keyboard,Accessories,North,8,5312,841.13
3/31/2022,Keyboard,Accessories,South,1,657,101.85
5/17/2024,Keyboard,Accessories,South,3,2580,173.89
10/5/2022,Laptop,Electronics,East,8,4624,893.74
11/22/2023,Smartwatch,Electronics,North,2,1258,146.7
7/28/2024,Camera,Electronics,East,7,6468,398.23
5/24/2023,Monitor,Accessories,West,3,1359,152.85
11/28/2024,Laptop,Electronics,North,1,104,18.67
3/1/2023,Headphones,Accessories,South,3,1785,93.17
6/4/2022,Monitor,Accessories,North,8,7728,1748.26
5/27/2023,Smartphone,Electronics,West,6,4188,1231.16
6/25/2022,Smartwatch,Electronics,South,8,3520,359.84
8/12/2023,Camera,Electronics,East,3,2280,365.17
7/9/2024,Printer,Office,North,9,2484,655.54
4/17/2024,Tablet,Electronics,West,3,1248,348.19
12/12/2023,Smartwatch,Electronics,West,2,850,59.92
1/7/2022,Printer,Office,East,4,1412,150.13
5/30/2022,Headphones,Accessories,North,1,465,26.5
5/28/2024,Printer,Office,West,1,293,29.58
1/1/2022,Tablet,Electronics,North,9,9234,2523.67
12/1/2022,Tablet,Electronics,North,2,1298,239.45
8/7/2024,Printer,Office,East,9,9477,2443.62
5/29/2024,Printer,Office,South,7,6713,457.99
4/25/2022,Laptop,Electronics,South,5,5700,999.26
7/29/2024,Camera,Electronics,West,6,4146,700.46
10/11/2023,Tablet,Electronics,North,8,6968,704.55
9/9/2024,Camera,Electronics,East,2,1054,243.5
3/15/2022,Keyboard,Accessories,West,3,1983,453.09
10/26/2023,Keyboard,Accessories,South,5,875,70.72
9/25/2023,Printer,Office,North,2,268,63.01
7/17/2024,Headphones,Accessories,West,6,5370,1045.1
1/10/2024,Monitor,Accessories,West,8,3624,1071.43
9/22/2024,Smartwatch,Electronics,West,4,1932,301.16
9/5/2022,Smartphone,Electronics,North,7,6020,384.74
5/2/2024,Headphones,Accessories,East,5,1775,234.67
3/9/2023,Smartwatch,Electronics,West,3,1488,382.09
9/21/2024,Keyboard,Accessories,East,6,6720,1113.56
4/6/2022,Mouse,Accessories,East,7,5047,1356.23
3/7/2022,Tablet,Electronics,East,5,3735,957.13
2/26/2024,Keyboard,Accessories,East,5,1250,120.74
1/11/2022,Tablet,Electronics,North,7,2751,548.05
7/14/2023,Laptop,Electronics,East,9,468,58.98
7/6/2023,Printer,Office,North,4,632,114.82
9/15/2022,Keyboard,Accessories,South,7,798,219.2
1/28/2022,Smartwatch,Electronics,South,5,1295,104.26
12/10/2024,Camera,Electronics,West,4,3360,540.38
6/11/2023,Camera,Electronics,North,5,995,206.95
12/20/2024,Smartwatch,Electronics,East,5,550,28.72
2/27/2023,Monitor,Accessories,West,8,5384,724.8
11/19/2023,Printer,Office,East,3,3534,489.06
2/20/2024,Smartphone,Electronics,West,9,6813,890.05
11/27/2023,Smartwatch,Electronics,East,6,5508,1632.37
1/27/2022,Headphones,Accessories,East,1,966,202.53
7/4/2024,Mouse,Accessories,South,4,460,92.24
6/26/2023,Smartphone,Electronics,North,6,7026,459.4
5/24/2024,Smartphone,Electronics,South,5,910,116.47
8/22/2022,Monitor,Accessories,West,9,5796,1729.18
9/28/2022,Monitor,Accessories,North,3,1050,292.64
5/28/2024,Mouse,Accessories,West,1,1043,151.13
10/8/2022,Printer,Office,South,3,3330,503.85
1/19/2022,Mouse,Accessories,East,8,1896,448.53
4/29/2023,Camera,Electronics,West,5,5170,1248.66
4/24/2023,Printer,Office,North,2,466,25.04
6/15/2023,Mouse,Accessories,North,8,6032,1636.61
3/22/2023,Camera,Electronics,South,1,1084,103.06
9/20/2023,Keyboard,Accessories,North,2,490,45.34
6/30/2022,Monitor,Accessories,North,6,558,57.01
2/18/2024,Monitor,Accessories,East,4,4024,787.06
2/2/2023,Mouse,Accessories,East,4,1560,461.15
3/8/2024,Laptop,Electronics,North,1,126,26.62
10/8/2023,Mouse,Accessories,South,7,4921,827.87
10/10/2023,Headphones,Accessories,West,5,2665,532.76
4/5/2023,Headphones,Accessories,South,4,200,58.42
8/1/2024,Smartwatch,Electronics,East,2,186,32.48
10/12/2024,Monitor,Accessories,South,8,5456,898.06
7/29/2022,Smartwatch,Electronics,West,9,3321,540.67
2/13/2024,Headphones,Accessories,North,7,3766,914.49
5/7/2022,Keyboard,Accessories,West,6,3150,498.63
5/19/2022,Laptop,Electronics,East,2,646,110.13
8/12/2022,Smartphone,Electronics,South,5,2665,369.73
10/13/2023,Smartwatch,Electronics,North,9,1467,384.22
7/5/2024,Tablet,Electronics,North,7,4620,990.79
3/17/2023,Tablet,Electronics,West,8,1184,148.69
11/1/2023,Camera,Electronics,East,1,113,20.07
10/2/2024,Printer,Office,East,8,3336,492.76
4/9/2023,Smartphone,Electronics,South,4,4224,477.33
7/9/2022,Headphones,Accessories,North,3,1098,144.24
3/10/2024,Camera,Electronics,South,8,4400,351.82
5/8/2022,Printer,Office,North,8,5616,723.42
3/2/2024,Printer,Office,North,7,4676,520.38
7/19/2022,Smartwatch,Electronics,North,2,2370,641.23
1/24/2023,Mouse,Accessories,West,7,4487,688.76
10/1/2024,Camera,Electronics,North,6,6384,1754.15
3/30/2023,Keyboard,Accessories,South,8,2960,878.11
3/24/2022,Smartwatch,Electronics,East,1,897,250.78
3/25/2023,Smartphone,Electronics,East,2,1178,120.51
1/20/2023,Smartwatch,Electronics,East,2,1026,64.51
5/22/2022,Printer,Office,South,1,1148,89.04
2/15/2023,Printer,Office,West,7,3185,765.41
3/3/2022,Smartphone,Electronics,East,7,5180,463.35
11/2/2022,Headphones,Accessories,South,5,2025,295.13
12/24/2024,Tablet,Electronics,North,9,1359,187.72
3/30/2023,Camera,Electronics,South,4,1836,462.52
12/3/2022,Tablet,Electronics,West,2,702,112.04
12/7/2024,Smartphone,Electronics,West,8,6576,1337.38
3/7/2024,Smartwatch,Electronics,West,2,1428,398.24
1/8/2023,Camera,Electronics,North,7,6853,1259.03
5/16/2022,Camera,Electronics,West,2,1492,276.56
4/29/2024,Printer,Office,North,6,1938,146.73
1/8/2023,Camera,Electronics,South,5,905,70.91
2/25/2022,Printer,Office,North,3,2571,510.01
4/8/2024,Tablet,Electronics,West,4,1500,127.81
3/17/2023,Smartwatch,Electronics,South,9,8712,1034.27
7/23/2024,Monitor,Accessories,East,4,1308,368.28
3/6/2024,Smartphone,Electronics,South,4,2648,707.32
3/18/2022,Camera,Electronics,South,9,9810,1666.96
5/3/2024,Headphones,Accessories,North,3,3291,274.1
9/22/2022,Smartwatch,Electronics,North,1,758,96.44
9/29/2022,Keyboard,Accessories,East,7,2436,715.14
6/1/2024,Smartwatch,Electronics,North,7,560,163.16
10/20/2022,Smartphone,Electronics,West,8,4240,519.72
9/5/2024,Monitor,Accessories,East,8,5416,403.52
7/16/2023,Smartphone,Electronics,East,8,1728,477.7
7/15/2023,Keyboard,Accessories,West,9,6309,801.15
8/8/2023,Keyboard,Accessories,North,8,3400,758.57
4/29/2022,Laptop,Electronics,East,1,403,72.45
12/17/2022,Keyboard,Accessories,South,4,2108,375.62
9/30/2022,Headphones,Accessories,West,2,1090,296.12
11/6/2022,Keyboard,Accessories,North,7,1274,317.92
4/11/2024,Mouse,Accessories,South,3,1056,70.54
6/1/2023,Mouse,Accessories,North,9,5247,921.09
11/6/2023,Mouse,Accessories,West,7,6006,1595.22
1/18/2024,Monitor,Accessories,West,5,5415,1261.65
2/24/2022,Smartphone,Electronics,West,1,632,81.54
1/31/2024,Printer,Office,West,8,6160,947.96
5/26/2023,Printer,Office,South,1,857,172.91
1/28/2023,Tablet,Electronics,East,1,169,22.99
10/1/2023,Tablet,Electronics,West,7,1463,175.13
12/18/2022,Camera,Electronics,East,8,7528,1283.07
12/24/2022,Smartwatch,Electronics,West,2,1158,227.61
6/17/2022,Monitor,Accessories,West,4,200,20.25
1/1/2023,Smartphone,Electronics,West,2,1514,180.67
7/7/2024,Smartwatch,Electronics,South,7,2632,738.93
7/31/2022,Keyboard,Accessories,North,1,358,77.84
6/4/2023,Camera,Electronics,East,8,2360,653.3
8/29/2023,Keyboard,Accessories,South,5,5275,594.29
4/6/2023,Monitor,Accessories,East,9,1719,251.85
2/4/2023,Smartphone,Electronics,West,6,1956,434.03
8/27/2022,Keyboard,Accessories,West,3,1875,152.07
6/13/2022,Monitor,Accessories,South,4,984,157.72
8/20/2023,Camera,Electronics,South,4,3616,789.63
10/18/2024,Tablet,Electronics,West,5,4560,1180.8
9/14/2024,Smartphone,Electronics,West,8,7496,2019.32
8/17/2022,Camera,Electronics,North,5,5070,889.97
4/21/2022,Smartwatch,Electronics,North,5,4505,1351.28
1/13/2022,Tablet,Electronics,South,2,1916,503.83
8/28/2024,Camera,Electronics,West,7,8113,1103.57
8/13/2022,Laptop,Electronics,North,9,1809,392.44
9/1/2023,Laptop,Electronics,South,3,1227,229.75
7/20/2023,Laptop,Electronics,South,6,2040,124.65
12/22/2022,Tablet,Electronics,West,6,6324,629.2
3/25/2023,Printer,Office,North,3,2724,521.24
5/14/2023,Laptop,Electronics,South,1,1188,110.32
1/23/2024,Keyboard,Accessories,East,8,8776,1561.07
3/25/2023,Laptop,Electronics,South,9,5553,1432.76
8/27/2022,Smartphone,Electronics,South,2,970,262.19
7/15/2022,Keyboard,Accessories,South,5,940,56.7
7/8/2024,Printer,Office,East,1,1175,171.51
11/7/2022,Laptop,Electronics,East,9,4860,1425.54
10/18/2022,Headphones,Accessories,North,1,987,207.69
5/17/2024,Camera,Electronics,East,7,2968,485.13
3/9/2022,Mouse,Accessories,East,3,2172,364.77
1/1/2022,Headphones,Accessories,South,7,3941,628.96
6/22/2022,Headphones,Accessories,North,7,2261,566.36
7/15/2022,Smartwatch,Electronics,West,9,8802,2519.93
3/15/2023,Printer,Office,South,5,3025,172.43
1/16/2022,Printer,Office,North,4,4428,600.55
